"Census Profile, 2021 Census of Population"
,,,"Kingston [Census metropolitan area], Ontario",,,,,,,,,,,,
"Language spoken most often at home","            Arabic",,   785,"",   385,"",   395,"",    0.5,"",    0.5,"",    0.5,"",
"Language spoken most often at home","            Aramaic languages",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Assyrian Neo-Aramaic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Chaldean Neo-Aramaic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Aramaic, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Harari",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Hebrew",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Maltese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tigrigna",,    10,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Semitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Austro-Asiatic languages",,   165,"",    75,"",    95,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Khmer (Cambodian)",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Vietnamese",,   135,"",    60,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Austro-Asiatic languages, n.i.e",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Austronesian languages",,   295,"",   130,"",   170,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","          Bikol",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Bisaya, n.o.s.",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cebuano",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hiligaynon",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ilocano",,    30,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Indonesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kankanaey",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kinaray-a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Malagasy languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Merina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Malagasy, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Malay",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Pampangan (Kapampangan, Pampango)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Pangasinan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tagalog (Pilipino, Filipino)",,   235,"",   100,"",   135,"",    0.1,"",    0.1,"",    0.2,"",
"Language spoken most often at home","          Waray-Waray",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Austronesian languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Creole languages",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Haitian Creole",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Jamaican English Creole",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Krio",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Morisyen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sango",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Creole, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Creole languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Dravidian languages",,   315,"",   160,"",   150,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","          Kannada",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Malayalam",,   200,"",   100,"",    95,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Tamil",,    60,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Telugu",,    50,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tulu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dravidian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Georgian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indo-European languages",,  3795,"",  1840,"",  1955,"",    2.2,"",    2.2,"",    2.2,"",
"Language spoken most often at home","          Albanian",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Armenian",,    20,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Balto-Slavic languages",,   420,"",   195,"",   225,"",    0.2,"",    0.2,"",    0.3,"",
"Language spoken most often at home","            Baltic languages",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Latvian",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Lithuanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Slavic languages",,   415,"",   195,"",   220,"",    0.2,"",    0.2,"",    0.3,"",
"Language spoken most often at home","              Belarusian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Bulgarian",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Czech",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Macedonian",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Polish",,   145,"",    70,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Russian",,   175,"",    80,"",    95,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Serbo-Croatian",,    20,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Bosnian",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Croatian",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Serbian",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Serbo-Croatian, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slovak",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slovene (Slovenian)",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ukrainian",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slavic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Celtic languages",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Irish",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Germanic languages",,   150,"",    75,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Frisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            High German languages",,   100,"",    45,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              German",,    90,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Swiss German",,    10,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Yiddish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Low Saxon-Low Franconian languages",,    40,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Afrikaans",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Dutch",,    30,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Vlaams (Flemish)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Scandinavian languages",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Danish",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Norwegian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Swedish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Germanic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Greek",,   110,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Indo-Iranian languages",,  1735,"",   880,"",   850,"",    1.0,"",    1.1,"",    1.0,"",
"Language spoken most often at home","            Indo-Aryan languages",,  1300,"",   675,"",   630,"",    0.8,"",    0.8,"",    0.7,"",
"Language spoken most often at home","              Assamese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Bengali",,   150,"",    75,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Gujarati",,   265,"",   135,"",   130,"",    0.2,"",    0.2,"",    0.1,"",
"Language spoken most often at home","              Hindi",,   165,"",    85,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Kacchi",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kashmiri",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Konkani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Marathi",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nepali",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Oriya languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Odia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Oriya, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Punjabi (Panjabi)",,   380,"",   210,"",   175,"",    0.2,"",    0.3,"",    0.2,"",
"Language spoken most often at home","              Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Sindhi",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Sinhala (Sinhalese)",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Urdu",,   275,"",   135,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","              Indo-Aryan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Iranian languages",,   430,"",   210,"",   225,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","              Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kurdish",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Parsi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Pashto",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Persian languages",,   375,"",   185,"",   190,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","                Dari",,    35,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Iranian Persian",,   310,"",   160,"",   150,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","                Persian (Farsi), n.o.s.",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Indo-Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Italic (Romance) languages",,  1355,"",   620,"",   730,"",    0.8,"",    0.8,"",    0.8,"",
"Language spoken most often at home","            Catalan",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Italian",,   115,"",    50,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Portuguese",,   665,"",   295,"",   370,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","            Romanian",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Spanish",,   525,"",   250,"",   280,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","            Italic (Romance) languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Indo-European languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Japanese",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Korean",,   345,"",   150,"",   195,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","        Mongolian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Niger-Congo languages",,    80,"",    35,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Language spoken most often at home","          Akan (Twi)",,    10,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Bamanankan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Edo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Éwé",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Fulah (Pular, Pulaar, Fulfulde)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ga",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ganda",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Gikuyu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Igbo",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kinyarwanda (Rwanda)",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lingala",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mwani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ndebele",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Rundi (Kirundi)",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Shona",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sotho-Tswana languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Swahili",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wojenaka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wolof",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Yoruba",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Niger-Congo languages, n.i.e.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Nilo-Saharan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nilo-Saharan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          African, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sign languages",,    55,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          American Sign Language",,    45,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sign languages, n.i.e.",,    10,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sino-Tibetan languages",,  1350,"",   670,"",   680,"",    0.8,"",    0.8,"",    0.8,"",
"Language spoken most often at home","          Chinese languages",,  1350,"",   670,"",   680,"",    0.8,"",    0.8,"",    0.8,"",
"Language spoken most often at home","            Hakka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mandarin",,  1080,"",   550,"",   535,"",    0.6,"",    0.7,"",    0.6,"",
"Language spoken most often at home","            Min Dong",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wu (Shanghainese)",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Yue (Cantonese)",,   215,"",    95,"",   120,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Chinese, n.o.s.",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tibeto-Burman languages",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Burmese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibetan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tai-Kadai languages",,    10,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lao",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Thai",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Turkic languages",,   115,"",    60,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Azerbaijani",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kazakh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkish",,   110,"",    55,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Uyghur",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Uzbek",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Uralic languages",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Estonian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Finnish",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hungarian",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Other languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","  Multiple responses",,  2745,"",  1290,"",  1450,"",    1.6,"",    1.6,"",    1.7,"",
"Language spoken most often at home","    English and French",,   670,"",   325,"",   345,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","    English and non-official language(s)",,  1930,"",   900,"",  1025,"",    1.1,"",    1.1,"",    1.2,"",
"Language spoken most often at home","    French and non-official language(s)",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","    English, French and non-official language(s)",,    75,"",    30,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","    Multiple non-official languages",,    35,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data",42,168910,"", 81795,"", 87110,"",  100.0,"",  100.0,"",  100.0,"",
"Other language spoken regularly at home","  None",,155620,"", 75435,"", 80185,"",   92.1,"",   92.2,"",   92.1,"",
"Other language spoken regularly at home","  English",,  3740,"",  1850,"",  1885,"",    2.2,"",    2.3,"",    2.2,"",
"Other language spoken regularly at home","  French",,  2555,"",  1150,"",  1410,"",    1.5,"",    1.4,"",    1.6,"",
"Other language spoken regularly at home","  Non-official language",,  5440,"",  2620,"",  2825,"",    3.2,"",    3.2,"",    3.2,"",
"Other language spoken regularly at home","    Indigenous",39,    50,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","    Non-Indigenous",,  5395,"",  2595,"",  2800,"",    3.2,"",    3.2,"",    3.2,"",
"Other language spoken regularly at home","  English and French",,   100,"",    45,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Other language spoken regularly at home","  English and non-official language(s)",,   410,"",   205,"",   205,"",    0.2,"",    0.3,"",    0.2,"",
"Other language spoken regularly at home","  French and non-official language(s)",,   490,"",   230,"",   260,"",    0.3,"",    0.3,"",    0.3,"",
"Other language spoken regularly at home","  English, French and non-official language(s)",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","  Multiple non-official languages",,   535,"",   265,"",   270,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",43,168075,"", 81520,"", 86560,"",  100.0,"",  100.0,"",  100.0,"",
"Knowledge of languages","  Official languages",,167305,"", 81205,"", 86095,"",   99.5,"",   99.6,"",   99.5,"",
"Knowledge of languages","    English",,167090,"", 81115,"", 85975,"",   99.4,"",   99.5,"",   99.3,"",
"Knowledge of languages","    French",, 21105,"",  9340,"", 11770,"",   12.6,"",   11.5,"",   13.6,"",
"Knowledge of languages","  Non-official languages",, 23750,"", 11205,"", 12540,"",   14.1,"",   13.7,"",   14.5,"",
"Knowledge of languages","    Indigenous languages",39,   120,"",    40,"",    80,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","      Algonquian languages",,    60,"",    15,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
